textbox22,Textbox9
generated on 01/05/2022 04:23:29 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,16,2019-04-15,2019-04-21,19,19,,,,,1,1,,2,,2,3,17,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,17,2019-04-22,2019-04-28,19,19,,,2,,,2,,2,,2,4,15,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,18,2019-04-29,2019-05-05,0,0,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,19,2019-05-06,2019-05-12,70,70,,,1,,,1,,,44,44,45,25,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,20,2019-05-13,2019-05-19,10,10,,,,,,,,,3,3,3,7,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,21,2019-05-20,2019-05-26,0,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,22,2019-05-27,2019-06-02,50,50,,2,1,,,3,,,28,28,31,19,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,23,2019-06-03,2019-06-09,7,7,,,1,,,1,,,1,1,2,5,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,24,2019-06-10,2019-06-16,0,0,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,25,2019-06-17,2019-06-23,48,48,,,,,,,,28,,28,28,20,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,26,2019-06-24,2019-06-30,23,23,,,,,,,,7,,7,7,16,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,28,2019-07-08,2019-07-14,9,9,,,,,,,,2,,2,2,7,Local Outbreak
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,32,2019-08-05,2019-08-11,14,14,,,1,,,1,,,,,1,13,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,36,2019-09-02,2019-09-08,15,15,,,,,,,,,,,,15,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,40,2019-09-30,2019-10-06,15,15,,,,,,,,,,,,15,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,41,2019-10-07,2019-10-13,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,42,2019-10-14,2019-10-20,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,43,2019-10-21,2019-10-27,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,44,2019-10-28,2019-11-03,21,21,,,1,,,1,,,,,1,20,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,45,2019-11-04,2019-11-10,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,46,2019-11-11,2019-11-17,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,47,2019-11-18,2019-11-24,6,6,,,,,,,,,,,,6,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,48,2019-11-25,2019-12-01,5,5,,,,,,,,,,,,5,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,49,2019-12-02,2019-12-08,2,2,,,,,,,,,,,,2,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,50,2019-12-09,2019-12-15,1,1,,,,,,,,,,,,1,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,51,2019-12-16,2019-12-22,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2019,52,2019-12-23,2019-12-29,5,5,,,,,,,,,,,,5,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,1,2019-12-30,2020-01-05,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,2,2020-01-06,2020-01-12,5,5,,1,,,,1,,,,,1,4,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,3,2020-01-13,2020-01-19,5,5,,,,,,,,,,,,5,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,4,2020-01-20,2020-01-26,14,14,,1,,,,1,,,,,1,13,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,5,2020-01-27,2020-02-02,13,11,,1,,,,1,,,,,1,10,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,6,2020-02-03,2020-02-09,9,13,,1,,,,1,,,,,1,12,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,7,2020-02-10,2020-02-16,15,11,,,,,,,,,,,,11,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,8,2020-02-17,2020-02-23,18,22,,4,1,,,5,,,,,5,17,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,9,2020-02-24,2020-03-01,14,2,,1,,,,1,,,,,1,1,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,11,2020-03-09,2020-03-15,31,36,,9,,,,9,,,,,9,27,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,13,2020-03-23,2020-03-29,28,44,,6,,,,6,,1,,1,7,37,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,14,2020-03-30,2020-04-05,2,43,,4,,,,4,,,,,4,39,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,15,2020-04-06,2020-04-12,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,16,2020-04-13,2020-04-19,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,17,2020-04-20,2020-04-26,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,18,2020-04-27,2020-05-03,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,19,2020-05-04,2020-05-10,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,20,2020-05-11,2020-05-17,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,21,2020-05-18,2020-05-24,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,22,2020-05-25,2020-05-31,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,23,2020-06-01,2020-06-07,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,24,2020-06-08,2020-06-14,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,25,2020-06-15,2020-06-21,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,26,2020-06-22,2020-06-28,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,27,2020-06-29,2020-07-05,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,28,2020-07-06,2020-07-12,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,29,2020-07-13,2020-07-19,3,86,,,,,,,,,,,,86,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,30,2020-07-20,2020-07-26,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,31,2020-07-27,2020-08-02,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,32,2020-08-03,2020-08-09,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,33,2020-08-10,2020-08-16,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,34,2020-08-17,2020-08-23,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,35,2020-08-24,2020-08-30,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,36,2020-08-31,2020-09-06,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,37,2020-09-07,2020-09-13,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,38,2020-09-14,2020-09-20,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,39,2020-09-21,2020-09-27,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,40,2020-09-28,2020-10-04,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,41,2020-10-05,2020-10-11,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,42,2020-10-12,2020-10-18,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,43,2020-10-19,2020-10-25,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,44,2020-10-26,2020-11-01,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,45,2020-11-02,2020-11-08,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,46,2020-11-09,2020-11-15,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,47,2020-11-16,2020-11-22,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,48,2020-11-23,2020-11-29,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,49,2020-11-30,2020-12-06,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,50,2020-12-07,2020-12-13,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,51,2020-12-14,2020-12-20,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,52,2020-12-21,2020-12-27,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2020,53,2020-12-28,2021-01-03,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,1,2021-01-04,2021-01-10,60,60,,,,,,,,,,,,60,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,2,2021-01-11,2021-01-17,60,60,,,,,,,,,,,,60,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,3,2021-01-18,2021-01-24,71,71,,,,,,,,,,,,71,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,4,2021-01-25,2021-01-31,31,31,,,,,,,,,,,,31,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,5,2021-02-01,2021-02-07,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,6,2021-02-08,2021-02-14,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,7,2021-02-15,2021-02-21,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,8,2021-02-22,2021-02-28,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,9,2021-03-01,2021-03-07,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,10,2021-03-08,2021-03-14,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,11,2021-03-15,2021-03-21,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,12,2021-03-22,2021-03-28,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,13,2021-03-29,2021-04-04,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,14,2021-04-05,2021-04-11,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,15,2021-04-12,2021-04-18,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,16,2021-04-19,2021-04-25,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,17,2021-04-26,2021-05-02,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,18,2021-05-03,2021-05-09,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,19,2021-05-10,2021-05-16,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,20,2021-05-17,2021-05-23,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,21,2021-05-24,2021-05-30,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,22,2021-05-31,2021-06-06,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,23,2021-06-07,2021-06-13,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,24,2021-06-14,2021-06-20,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,25,2021-06-21,2021-06-27,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,26,2021-06-28,2021-07-04,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,27,2021-07-05,2021-07-11,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,28,2021-07-12,2021-07-18,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,29,2021-07-19,2021-07-25,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,30,2021-07-26,2021-08-01,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,31,2021-08-02,2021-08-08,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,32,2021-08-09,2021-08-15,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,33,2021-08-16,2021-08-22,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,34,2021-08-23,2021-08-29,398,20,,,,,,,,,,,,20,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,35,2021-08-30,2021-09-05,52,29,,,,,,,,,,,,29,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,36,2021-09-06,2021-09-12,119,67,,,,,,,,,,,,67,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,37,2021-09-13,2021-09-19,442,39,,,,,,,,,,,,39,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,38,2021-09-20,2021-09-26,235,44,,,,,,,,,,,,44,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,39,2021-09-27,2021-10-03,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,40,2021-10-04,2021-10-10,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,41,2021-10-11,2021-10-17,458,78,,,,,,,,,,,,44,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,42,2021-10-18,2021-10-24,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,43,2021-10-25,2021-10-31,343,54,,,,,,,,,,,,54,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,44,2021-11-01,2021-11-07,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,45,2021-11-08,2021-11-14,100,53,,,,,,,,,,,,53,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,46,2021-11-15,2021-11-21,180,51,,,,,,,,,,,,51,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,47,2021-11-22,2021-11-28,163,77,,,,,,,,,,,,77,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,48,2021-11-29,2021-12-05,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,49,2021-12-06,2021-12-12,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,50,2021-12-13,2021-12-19,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,51,2021-12-20,2021-12-26,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2021,52,2021-12-27,2022-01-02,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,1,2022-01-03,2022-01-09,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,2,2022-01-10,2022-01-16,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,3,2022-01-17,2022-01-23,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,4,2022-01-24,2022-01-30,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,5,2022-01-31,2022-02-06,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,6,2022-02-07,2022-02-13,150,80,,,11,,,11,,,,,11,69,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,7,2022-02-14,2022-02-20,150,67,,,22,,,22,,,,,22,45,No Activity
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,8,2022-02-21,2022-02-27,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,9,2022-02-28,2022-03-06,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,10,2022-03-07,2022-03-13,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,11,2022-03-14,2022-03-20,,,,,,,,,,,,,,,No Report
Fiji,Western Pacific Region of WHO,Oceania Melanesia Polynesia,2022,12,2022-03-21,2022-03-27,,,,,,,,,,,,,,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,1,2000-01-03,2000-01-09,,,289,,394,,,683,,,,,683,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,2,2000-01-10,2000-01-16,,,847,,597,,,1444,,,,,1444,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,3,2000-01-17,2000-01-23,,,669,,385,,,1054,,,,,1054,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2000,4,2000-01-24,2000-01-30,,,703,,276,,,979,,,1,1,980,,Widespread Outbreak
Japan,Western Pacific Region of WHO,Eastern Asia,2000,5,2000-01-31,2000-02-06,,,472,,144,,,616,,,,,616,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,6,2000-02-07,2000-02-13,,,337,,123,,,460,,,,,460,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,7,2000-02-14,2000-02-20,,,241,,77,,,318,,,1,1,319,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,8,2000-02-21,2000-02-27,,,162,,48,,,210,,,,,210,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,9,2000-02-28,2000-03-05,,,95,,26,,,121,,,,,121,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,10,2000-03-06,2000-03-12,,,49,,17,,,66,,,1,1,67,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,11,2000-03-13,2000-03-19,,,15,,7,,,22,,,,,22,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,12,2000-03-20,2000-03-26,,,12,,2,,,14,,,,,14,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,13,2000-03-27,2000-04-02,,,2,,4,,,6,,,1,1,7,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,14,2000-04-03,2000-04-09,,,2,,2,,,4,,,1,1,5,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,15,2000-04-10,2000-04-16,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,16,2000-04-17,2000-04-23,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,17,2000-04-24,2000-04-30,,,1,,0,,,1,,,,,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,18,2000-05-01,2000-05-07,,,0,,0,,,0,,,1,1,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,19,2000-05-08,2000-05-14,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,20,2000-05-15,2000-05-21,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,21,2000-05-22,2000-05-28,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,22,2000-05-29,2000-06-04,,,0,,1,,,1,,,,,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,23,2000-06-05,2000-06-11,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,24,2000-06-12,2000-06-18,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,25,2000-06-19,2000-06-25,,,0,,0,,,0,,,1,1,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,26,2000-06-26,2000-07-02,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,27,2000-07-03,2000-07-09,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,28,2000-07-10,2000-07-16,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,29,2000-07-17,2000-07-23,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,30,2000-07-24,2000-07-30,,,0,,0,,,0,,,1,1,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,31,2000-07-31,2000-08-06,,,0,,2,,,2,,,,,2,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,32,2000-08-07,2000-08-13,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,33,2000-08-14,2000-08-20,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,34,2000-08-21,2000-08-27,,,0,,0,,,0,,,,,0,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2000,35,2000-08-28,2000-09-03,,,0,,1,,,1,,,,,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,36,2000-09-04,2000-09-10,,,0,,0,,,0,,,,,0,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,37,2000-09-11,2000-09-17,,,0,,0,,,0,,,,,0,,Sporadic
Japan,Western Pacific Region of WHO,Eastern Asia,2000,38,2000-09-18,2000-09-24,,,0,,0,,,0,,,1,1,1,,No Report
Japan,Western Pacific Region of WHO,Eastern Asia,2000,39,2000-09-25,2000-10-01,,,0,,0,,,0,,,,,0,,No Activity
Japan,Western Pacific Region of WHO,Eastern Asia,2000,40,2000-10-02,2000-10-08,,,0,,0,,,0,,,,,0,,No Activity
